onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
73.8460000000	n/a	n/a	Fixation	n/a	n/a	S  1
74.5220000000	n/a	n/a	CUE: 231	n/a	n/a	S104
76.1020000000	n/a	n/a	No Response	n/a	n/a	S 99
76.4040000000	n/a	n/a	FB: No Resp	n/a	n/a	S199
77.4820000000	n/a	n/a	Fixation	n/a	n/a	S  1
78.3220000000	n/a	n/a	CUE: 132	n/a	n/a	S102
79.4320000000	n/a	n/a	Right Button	n/a	n/a	S  2
79.7080000000	n/a	n/a	FB: Loss	n/a	n/a	S200
80.7840000000	n/a	n/a	Fixation	n/a	n/a	S  1
81.6360000000	n/a	n/a	CUE: 123	n/a	n/a	S101
82.3280000000	n/a	n/a	Left Button	n/a	n/a	S  3
82.6620000000	n/a	n/a	FB: Loss	n/a	n/a	S200
83.7360000000	n/a	n/a	Fixation	n/a	n/a	S  1
84.5480000000	n/a	n/a	CUE: 132	n/a	n/a	S102
85.4120000000	n/a	n/a	Up Button	n/a	n/a	S  4
85.6860000000	n/a	n/a	FB: Loss	n/a	n/a	S200
86.7720000000	n/a	n/a	Fixation	n/a	n/a	S  1
87.4640000000	n/a	n/a	CUE: 321	n/a	n/a	S106
88.7520000000	n/a	n/a	Left Button	n/a	n/a	S  3
88.9860000000	n/a	n/a	FB: Loss	n/a	n/a	S200
90.0580000000	n/a	n/a	Fixation	n/a	n/a	S  1
90.8100000000	n/a	n/a	CUE: 123	n/a	n/a	S101
91.5280000000	n/a	n/a	Right Button	n/a	n/a	S  2
91.7140000000	n/a	n/a	FB: Win	n/a	n/a	S201
92.7940000000	n/a	n/a	Fixation	n/a	n/a	S  1
93.6040000000	n/a	n/a	CUE: 321	n/a	n/a	S106
95.1560000000	n/a	n/a	Right Button	n/a	n/a	S  2
95.3200000000	n/a	n/a	FB: Loss	n/a	n/a	S200
96.3960000000	n/a	n/a	Fixation	n/a	n/a	S  1
97.1380000000	n/a	n/a	CUE: 231	n/a	n/a	S104
98.0160000000	n/a	n/a	Up Button	n/a	n/a	S  4
98.2300000000	n/a	n/a	FB: Loss	n/a	n/a	S200
99.3140000000	n/a	n/a	Fixation	n/a	n/a	S  1
100.0660000000	n/a	n/a	CUE: 123	n/a	n/a	S101
100.6880000000	n/a	n/a	Left Button	n/a	n/a	S  3
100.9420000000	n/a	n/a	FB: Loss	n/a	n/a	S200
102.0180000000	n/a	n/a	Fixation	n/a	n/a	S  1
102.6980000000	n/a	n/a	CUE: 123	n/a	n/a	S101
103.2880000000	n/a	n/a	Up Button	n/a	n/a	S  4
103.5320000000	n/a	n/a	FB: Win	n/a	n/a	S201
104.6200000000	n/a	n/a	Fixation	n/a	n/a	S  1
105.3700000000	n/a	n/a	CUE: 213	n/a	n/a	S103
106.4760000000	n/a	n/a	Up Button	n/a	n/a	S  4
106.8200000000	n/a	n/a	FB: Win	n/a	n/a	S201
107.9040000000	n/a	n/a	Fixation	n/a	n/a	S  1
108.5660000000	n/a	n/a	CUE: 213	n/a	n/a	S103
110.1220000000	n/a	n/a	No Response	n/a	n/a	S 99
110.4660000000	n/a	n/a	FB: No Resp	n/a	n/a	S199
111.5400000000	n/a	n/a	Fixation	n/a	n/a	S  1
112.2220000000	n/a	n/a	CUE: 312	n/a	n/a	S105
113.3520000000	n/a	n/a	Left Button	n/a	n/a	S  3
113.5060000000	n/a	n/a	FB: Loss	n/a	n/a	S200
114.5760000000	n/a	n/a	Fixation	n/a	n/a	S  1
115.4180000000	n/a	n/a	CUE: 231	n/a	n/a	S104
116.6080000000	n/a	n/a	Left Button	n/a	n/a	S  3
116.8920000000	n/a	n/a	FB: Loss	n/a	n/a	S200
117.9620000000	n/a	n/a	Fixation	n/a	n/a	S  1
118.8040000000	n/a	n/a	CUE: 231	n/a	n/a	S104
119.2840000000	n/a	n/a	Up Button	n/a	n/a	S  4
