onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
3.2940000000	n/a	n/a	Fixation	n/a	n/a	S  1
4.0700000000	n/a	n/a	CUE: 123	n/a	n/a	S101
4.9480000000	n/a	n/a	Left Button	n/a	n/a	S  3
5.2580000000	n/a	n/a	FB: Win	n/a	n/a	S201
6.3460000000	n/a	n/a	Fixation	n/a	n/a	S  1
7.0580000000	n/a	n/a	CUE: 132	n/a	n/a	S102
7.7000000000	n/a	n/a	Left Button	n/a	n/a	S  3
7.9360000000	n/a	n/a	FB: Loss	n/a	n/a	S200
9.0140000000	n/a	n/a	Fixation	n/a	n/a	S  1
9.8560000000	n/a	n/a	CUE: 321	n/a	n/a	S106
10.6600000000	n/a	n/a	Up Button	n/a	n/a	S  4
10.8540000000	n/a	n/a	FB: Loss	n/a	n/a	S200
11.9340000000	n/a	n/a	Fixation	n/a	n/a	S  1
12.7640000000	n/a	n/a	CUE: 312	n/a	n/a	S105
13.1960000000	n/a	n/a	Up Button	n/a	n/a	S  4
13.4300000000	n/a	n/a	FB: Win	n/a	n/a	S201
14.5020000000	n/a	n/a	Fixation	n/a	n/a	S  1
15.1940000000	n/a	n/a	CUE: 132	n/a	n/a	S102
15.7400000000	n/a	n/a	Left Button	n/a	n/a	S  3
16.0040000000	n/a	n/a	FB: Win	n/a	n/a	S201
17.0880000000	n/a	n/a	Fixation	n/a	n/a	S  1
17.9380000000	n/a	n/a	CUE: 312	n/a	n/a	S105
18.3920000000	n/a	n/a	Up Button	n/a	n/a	S  4
18.7260000000	n/a	n/a	FB: Loss	n/a	n/a	S200
19.8060000000	n/a	n/a	Fixation	n/a	n/a	S  1
20.4680000000	n/a	n/a	CUE: 312	n/a	n/a	S105
20.8480000000	n/a	n/a	Up Button	n/a	n/a	S  4
21.0520000000	n/a	n/a	FB: Loss	n/a	n/a	S200
22.1240000000	n/a	n/a	Fixation	n/a	n/a	S  1
22.8260000000	n/a	n/a	CUE: 312	n/a	n/a	S105
23.2200000000	n/a	n/a	Up Button	n/a	n/a	S  4
23.4840000000	n/a	n/a	FB: Loss	n/a	n/a	S200
24.5600000000	n/a	n/a	Fixation	n/a	n/a	S  1
25.2820000000	n/a	n/a	CUE: 312	n/a	n/a	S105
25.6400000000	n/a	n/a	Up Button	n/a	n/a	S  4
25.9440000000	n/a	n/a	FB: Loss	n/a	n/a	S200
27.0280000000	n/a	n/a	Fixation	n/a	n/a	S  1
27.6900000000	n/a	n/a	CUE: 312	n/a	n/a	S105
28.0480000000	n/a	n/a	Up Button	n/a	n/a	S  4
28.2220000000	n/a	n/a	FB: Win	n/a	n/a	S201
29.2960000000	n/a	n/a	Fixation	n/a	n/a	S  1
30.0880000000	n/a	n/a	CUE: 321	n/a	n/a	S106
30.8560000000	n/a	n/a	Right Button	n/a	n/a	S  2
31.0400000000	n/a	n/a	FB: Win	n/a	n/a	S201
32.1160000000	n/a	n/a	Fixation	n/a	n/a	S  1
32.8160000000	n/a	n/a	CUE: 321	n/a	n/a	S106
33.2440000000	n/a	n/a	Right Button	n/a	n/a	S  2
33.4580000000	n/a	n/a	FB: Loss	n/a	n/a	S200
34.5340000000	n/a	n/a	Fixation	n/a	n/a	S  1
35.2060000000	n/a	n/a	CUE: 213	n/a	n/a	S103
35.8400000000	n/a	n/a	Left Button	n/a	n/a	S  3
36.1340000000	n/a	n/a	FB: Win	n/a	n/a	S201
37.2200000000	n/a	n/a	Fixation	n/a	n/a	S  1
38.0300000000	n/a	n/a	CUE: 213	n/a	n/a	S103
38.4600000000	n/a	n/a	Left Button	n/a	n/a	S  3
38.6340000000	n/a	n/a	FB: Win	n/a	n/a	S201
39.7040000000	n/a	n/a	Fixation	n/a	n/a	S  1
40.3560000000	n/a	n/a	CUE: 132	n/a	n/a	S102
40.9800000000	n/a	n/a	Up Button	n/a	n/a	S  4
41.2640000000	n/a	n/a	FB: Win	n/a	n/a	S201
42.3400000000	n/a	n/a	Fixation	n/a	n/a	S  1
43.0420000000	n/a	n/a	CUE: 231	n/a	n/a	S104
43.4720000000	n/a	n/a	Up Button	n/a	n/a	S  4
43.6960000000	n/a	n/a	FB: Loss	n/a	n/a	S200
44.7760000000	n/a	n/a	Fixation	n/a	n/a	S  1
45.6260000000	n/a	n/a	CUE: 231	n/a	n/a	S104
46.0080000000	n/a	n/a	Up Button	n/a	n/a	S  4
46.1820000000	n/a	n/a	FB: Win	n/a	n/a	S201
47.2600000000	n/a	n/a	Fixation	n/a	n/a	S  1
47.9120000000	n/a	n/a	CUE: 132	n/a	n/a	S102
48.2960000000	n/a	n/a	Up Button	n/a	n/a	S  4
48.5200000000	n/a	n/a	FB: Win	n/a	n/a	S201
49.5960000000	n/a	n/a	Fixation	n/a	n/a	S  1
50.3460000000	n/a	n/a	CUE: 132	n/a	n/a	S102
50.7520000000	n/a	n/a	Up Button	n/a	n/a	S  4
51.0240000000	n/a	n/a	FB: Win	n/a	n/a	S201
52.0980000000	n/a	n/a	Fixation	n/a	n/a	S  1
52.9480000000	n/a	n/a	CUE: 123	n/a	n/a	S101
53.5120000000	n/a	n/a	Right Button	n/a	n/a	S  2
53.7540000000	n/a	n/a	FB: Loss	n/a	n/a	S200
54.8320000000	n/a	n/a	Fixation	n/a	n/a	S  1
55.5940000000	n/a	n/a	CUE: 213	n/a	n/a	S103
56.1840000000	n/a	n/a	Left Button	n/a	n/a	S  3
56.4160000000	n/a	n/a	FB: Win	n/a	n/a	S201
57.5020000000	n/a	n/a	Fixation	n/a	n/a	S  1
58.2240000000	n/a	n/a	CUE: 312	n/a	n/a	S105
58.8680000000	n/a	n/a	Right Button	n/a	n/a	S  2
59.1300000000	n/a	n/a	FB: Loss	n/a	n/a	S200
60.2040000000	n/a	n/a	Fixation	n/a	n/a	S  1
60.8560000000	n/a	n/a	CUE: 132	n/a	n/a	S102
61.2960000000	n/a	n/a	Right Button	n/a	n/a	S  2
61.4780000000	n/a	n/a	FB: Loss	n/a	n/a	S200
62.5560000000	n/a	n/a	Fixation	n/a	n/a	S  1
63.2860000000	n/a	n/a	CUE: 213	n/a	n/a	S103
63.8280000000	n/a	n/a	Up Button	n/a	n/a	S  4
64.1500000000	n/a	n/a	FB: Loss	n/a	n/a	S200
65.2240000000	n/a	n/a	Fixation	n/a	n/a	S  1
65.8860000000	n/a	n/a	CUE: 123	n/a	n/a	S101
66.4560000000	n/a	n/a	Right Button	n/a	n/a	S  2
66.7980000000	n/a	n/a	FB: Win	n/a	n/a	S201
67.8760000000	n/a	n/a	Fixation	n/a	n/a	S  1
68.6780000000	n/a	n/a	CUE: 312	n/a	n/a	S105
69.1280000000	n/a	n/a	Left Button	n/a	n/a	S  3
69.3500000000	n/a	n/a	FB: Win	n/a	n/a	S201
70.4280000000	n/a	n/a	Fixation	n/a	n/a	S  1
71.2000000000	n/a	n/a	CUE: 321	n/a	n/a	S106
71.6760000000	n/a	n/a	Right Button	n/a	n/a	S  2
71.8280000000	n/a	n/a	FB: Win	n/a	n/a	S201
72.9140000000	n/a	n/a	Fixation	n/a	n/a	S  1
73.6640000000	n/a	n/a	CUE: 321	n/a	n/a	S106
74.0840000000	n/a	n/a	Right Button	n/a	n/a	S  2
74.2660000000	n/a	n/a	FB: Win	n/a	n/a	S201
75.3480000000	n/a	n/a	Fixation	n/a	n/a	S  1
76.1700000000	n/a	n/a	CUE: 132	n/a	n/a	S102
76.6520000000	n/a	n/a	Up Button	n/a	n/a	S  4
76.9240000000	n/a	n/a	FB: Win	n/a	n/a	S201
78.0000000000	n/a	n/a	Fixation	n/a	n/a	S  1
78.6820000000	n/a	n/a	CUE: 312	n/a	n/a	S105
79.1200000000	n/a	n/a	Left Button	n/a	n/a	S  3
79.4620000000	n/a	n/a	FB: Loss	n/a	n/a	S200
80.5360000000	n/a	n/a	Fixation	n/a	n/a	S  1
81.1880000000	n/a	n/a	CUE: 132	n/a	n/a	S102
81.6560000000	n/a	n/a	Up Button	n/a	n/a	S  4
81.9580000000	n/a	n/a	FB: Win	n/a	n/a	S201
83.0380000000	n/a	n/a	Fixation	n/a	n/a	S  1
83.8600000000	n/a	n/a	CUE: 213	n/a	n/a	S103
84.4760000000	n/a	n/a	Left Button	n/a	n/a	S  3
84.6580000000	n/a	n/a	FB: Win	n/a	n/a	S201
85.7400000000	n/a	n/a	Fixation	n/a	n/a	S  1
86.4620000000	n/a	n/a	CUE: 312	n/a	n/a	S105
86.9080000000	n/a	n/a	Left Button	n/a	n/a	S  3
87.1400000000	n/a	n/a	FB: Win	n/a	n/a	S201
88.2260000000	n/a	n/a	Fixation	n/a	n/a	S  1
89.0760000000	n/a	n/a	CUE: 231	n/a	n/a	S104
89.5860000000	n/a	n/a	Up Button	n/a	n/a	S  4
89.7800000000	n/a	n/a	FB: Win	n/a	n/a	S201
90.8600000000	n/a	n/a	Fixation	n/a	n/a	S  1
91.6520000000	n/a	n/a	CUE: 132	n/a	n/a	S102
92.0860000000	n/a	n/a	Up Button	n/a	n/a	S  4
92.3400000000	n/a	n/a	FB: Win	n/a	n/a	S201
93.4120000000	n/a	n/a	Fixation	n/a	n/a	S  1
94.1240000000	n/a	n/a	CUE: 312	n/a	n/a	S105
94.5900000000	n/a	n/a	Left Button	n/a	n/a	S  3
94.9040000000	n/a	n/a	FB: Win	n/a	n/a	S201
95.9820000000	n/a	n/a	Fixation	n/a	n/a	S  1
96.7920000000	n/a	n/a	CUE: 132	n/a	n/a	S102
97.1900000000	n/a	n/a	Up Button	n/a	n/a	S  4
97.4540000000	n/a	n/a	FB: Win	n/a	n/a	S201
98.5340000000	n/a	n/a	Fixation	n/a	n/a	S  1
99.3240000000	n/a	n/a	CUE: 312	n/a	n/a	S105
99.7860000000	n/a	n/a	Left Button	n/a	n/a	S  3
100.1200000000	n/a	n/a	FB: Win	n/a	n/a	S201
101.2020000000	n/a	n/a	Fixation	n/a	n/a	S  1
101.8840000000	n/a	n/a	CUE: 321	n/a	n/a	S106
102.4180000000	n/a	n/a	Right Button	n/a	n/a	S  2
102.7520000000	n/a	n/a	FB: Win	n/a	n/a	S201
103.8380000000	n/a	n/a	Fixation	n/a	n/a	S  1
104.6880000000	n/a	n/a	CUE: 231	n/a	n/a	S104
105.1140000000	n/a	n/a	Up Button	n/a	n/a	S  4
105.3480000000	n/a	n/a	FB: Loss	n/a	n/a	S200
106.4220000000	n/a	n/a	Fixation	n/a	n/a	S  1
107.0940000000	n/a	n/a	CUE: 231	n/a	n/a	S104
107.5580000000	n/a	n/a	Up Button	n/a	n/a	S  4
107.8820000000	n/a	n/a	FB: Win	n/a	n/a	S201
108.9580000000	n/a	n/a	Fixation	n/a	n/a	S  1
109.7700000000	n/a	n/a	CUE: 321	n/a	n/a	S106
110.3340000000	n/a	n/a	Right Button	n/a	n/a	S  2
110.5580000000	n/a	n/a	FB: Win	n/a	n/a	S201
111.6440000000	n/a	n/a	Fixation	n/a	n/a	S  1
112.3140000000	n/a	n/a	CUE: 213	n/a	n/a	S103
112.8580000000	n/a	n/a	Left Button	n/a	n/a	S  3
